Codigo	Descripcion	Precio Costo	Precio Venta	Precio Mayoreo	Inventario	Inv. Minimo	Departamento
1216	KIT REPARACION CARBURADOR SMASH ATON	$1590.00	$2380.00	$0.00	0.00	1	- Sin Departamento -
1505	KIT REPARACION DE CARBURADOR STORM 125	$3515.00	$5600.00	$0.00	2.00	0.000	- Sin Departamento -
1718	KIT REPARACION DE CARBURADOR WAVE NEW	$3740.00	$6500.00	$0.00	0.00	0.000	- Sin Departamento -
1803	KIT REVIVIDOR DE CACHO Y NEGRO SHINE	$1900.00	$3500.00	$0.00	4.00	0.000	- Sin Departamento -
21	KIT TORNILLO DE CORONA SMASH NACIONAL	$1150.00	$1850.00	$0.00	0.00	5	- Sin Departamento -
1480	KIT TORNILLO SMASH 	$715.00	$2000.00	$0.00	10.00	0.000	- Sin Departamento -
9471	LAMPARA 110 GPG	$960.00	$2100.00	$0.00	1.00	0.000	- Sin Departamento -
1003143	LAMPARA 1POLO POSICION GIRO CRISTAL	$310.00	$700.00	$0.00	26.00	0.000	- Sin Departamento -
1003155	LAMPARA 2P/TRASERA ROJA FORTE	$430.00	$800.00	$0.00	20.00	0.000	- Sin Departamento -
1540	LAMPARA DELANTERA 110 LED 2 CARAS	$4340.00	$7000.00	$0.00	2.00	0.000	- Sin Departamento -
1256	LAMPARA DELANTERA BOSH 4 CARAS CON LUPA 	$5420.00	$8700.00	$0.00	1.00	0.000	- Sin Departamento -
 LEDSM09	LAMPARA DELANTERA BOSH LED 3 CARAS 	$4550.00	$7500.00	$0.00	0.00	0.000	- Sin Departamento -
1240	LAMPARA DELANTERA BOSH XENON PAG 	$2380.00	$4200.00	$0.00	2.00	0.000	- Sin Departamento -
 P43T	LAMPARA DELANTERA H4 Osaka	$980.00	$2500.00	$0.00	35.00	1	- Sin Departamento -
1257	LAMPARA DELANTERA H4 PHILLIPS	$5090.00	$8500.00	$0.00	3.00	0.000	- Sin Departamento -
1511	LAMPARA DELANTERA H4- 4 CARAS CON LUPA 	$5980.00	$9600.00	$0.00	0.00	0.000	- Sin Departamento -
1259	LAMPARA DELANTERA H7 CREE LED 	$3220.00	$6000.00	$0.00	1.00	0.000	- Sin Departamento -
3964	LAMPARA DELANTERA SMASH BHI	$680.00	$1500.00	$0.00	40.00	0.000	- Sin Departamento -
1003173	LAMPARA DELANTERA SMASH FORTE 	$690.00	$2200.00	$0.00	1.00	0.000	- Sin Departamento -
1258	LAMPARA H4 OSAKA 2CARAS	$4560.00	$7800.00	$0.00	3.00	0.000	- Sin Departamento -
 RD000010	LAMPARA LED H4	$3690.00	$6500.00	$0.00	1.00	0.000	- Sin Departamento -
1003183	LAMPARA SIN CULOTE GIRO AMBAR 	$350.00	$600.00	$0.00	0.00	0.000	- Sin Departamento -
1003191	LAMPARA SIN CULOTE GIRO T13	$345.00	$600.00	$0.00	7.00	0.000	- Sin Departamento -
1727	LAMPARA SMASH 110 PHILLIPS 	$4490.00	$7500.00	$0.00	7.00	0.000	- Sin Departamento -
1003139	LAMPARA TIPO BOSH NAITE	$905.00	$2000.00	$0.00	53.00	1	- Sin Departamento -
5518	LAMPARA TIPO BOSH OSAKA	$980.00	$2300.00	$0.00	10.00	0.000	- Sin Departamento -
1003153	LAMPARA TRASERA FORTE CRISTAL	$310.00	$1000.00	$0.00	26.00	1	- Sin Departamento -
1807	LATITA GEL	$3300.00	$6500.00	$0.00	10.00	0.000	- Sin Departamento -
1801	LAVA PARABRISAS ULTRA 125cc K78	$2100.00	$3800.00	$0.00	5.00	0.000	- Sin Departamento -
1810	LAVADO EN SECO CON GATTILLO	$2300.00	$4500.00	$0.00	0.00	0.000	- Sin Departamento -
72	LED COB LUPA BLANCO ROJO AZUL ROSA LARGO 	$350.00	$1000.00	$0.00	67.00	10	- Sin Departamento -
71	LED COB LUPA BLANCO ROJO AZUL ROSA REDONDA	$450.00	$1000.00	$0.00	4.00	0.000	- Sin Departamento -
1870	LED POSICION DE COLORES CON CONTROL 	$4650.00	$7500.00	$0.00	4.00	0.000	- Sin Departamento -
1666	LED T10 9 PUNTOS LED	$730.00	$1200.00	$0.00	25.00	0.000	- Sin Departamento -
1714	LED VIDRIO AZUL- ROSA- BLANCO	$280.00	$1000.00	$0.00	2.00	0.000	- Sin Departamento -
1713	LET T10 AZUL-ROSA-BLANCO-ROJO SILICONADO	$280.00	$1000.00	$0.00	31.00	0.000	- Sin Departamento -
1382	LEVA EXTERNA FRENO DELANTERO SMASH 	$1200.00	$2100.00	$0.00	3.00	0.000	- Sin Departamento -
1383	LEVA EXTERNA FRENO TRASERO SMASH 	$1200.00	$2300.00	$0.00	0.00	0.000	- Sin Departamento -
1384	LEVA INTERNA FRENO DELANTERA SMASH	$1370.00	$2200.00	$0.00	1.00	0.000	- Sin Departamento -
1385	LEVA INTERNA FRENO TRASERO SMASH 	$1770.00	$2900.00	$0.00	1.00	0.000	- Sin Departamento -
1811	LIMPIA VIDRIO REPUESTO 	$1340.00	$3000.00	$0.00	1.00	0.000	- Sin Departamento -
1808	LIMPIADOR DE AUTO ESPUMA ACTIVA 	$3350.00	$6000.00	$0.00	4.00	0.000	- Sin Departamento -
1602	LIQUIDO DE FRENO DOT3 200CC	$2665.00	$4500.00	$0.00	5.00	0.000	- Sin Departamento -
36	LIQUIDO DE FRENO DOT3X100 	$1420.00	$2300.00	$0.00	8.00	0.000	- Sin Departamento -
1704	LLANTA 160X14 	$23080.00	$34700.00	$0.00	0.00	0.000	- Sin Departamento -
1705	LLANTA 160X17 	$23830.00	$38200.00	$0.00	0.00	0.000	- Sin Departamento -
1724	LLAVE CONTACTO CG2000/CG125	$8610.00	$13000.00	$0.00	1.00	0.000	- Sin Departamento -
1002861	LLAVE CONTACTO H TITAN 150 2cables	$6900.00	$18000.00	$0.00	2.00	0.000	- Sin Departamento -
1002862	LLAVE CONTACTO H TITAN 150 4cables	$6900.00	$18000.00	$0.00	1.00	0.000	- Sin Departamento -
 RES088	LLAVE CONTACTO H TITAN 2000 	$2805.00	$5800.00	$0.00	0.00	0.000	- Sin Departamento -
1002854	LLAVE CONTACTO HONDA BIZ 105	$4800.00	$9200.00	$0.00	3.00	0.000	- Sin Departamento -
1004476	LLAVE CONTACTO HONDA BIZ 125	$7080.00	$12000.00	$0.00	1.00	0.000	- Sin Departamento -
1006371	LLAVE CONTACTO NEW CRYPTON	$7735.00	$12400.00	$0.00	2.00	0.000	- Sin Departamento -
1006559	LLAVE CONTACTO NEW TITAN 150	$11600.00	$19000.00	$0.00	2.00	0.000	- Sin Departamento -
45	LLAVE CONTACTO RX 150 LARGA YAKAWA	$5890.00	$11000.00	$0.00	3.00	0.000	- Sin Departamento -
1605	LLAVE CONTACTO RX150 CILBRAKE LARGA	$7270.00	$11700.00	$0.00	0.00	0.000	- Sin Departamento -
1821	LLAVE CONTACTO RX150 CORTA YAKAKA	$5890.00	$11000.00	$0.00	3.00	0.000	- Sin Departamento -
1487	LLAVE CONTACTO SMASH 110YYAKAWA	$4875.00	$7800.00	$0.00	3.00	0.000	- Sin Departamento -
1002858	LLAVE CONTACTO SMASH FORTE 	$4550.00	$8200.00	$0.00	3.00	0.000	- Sin Departamento -
1002868	LLAVE CONTACTO WAVE 6 TERMINALES 	$4485.00	$7700.00	$0.00	0.00	0.000	- Sin Departamento -
1006503	LLAVE CONTACTO WAVE NEW 110S	$7070.00	$14000.00	$0.00	2.00	0.000	- Sin Departamento -
 CKM0597	LLAVE CONTACTO WAVE NF 6 TERMINALES	$5780.00	$9500.00	$0.00	1.00	0.000	- Sin Departamento -
1002880	LLAVE CONTACTO Y ASIENTO SMASH KIT FORTE	$7530.00	$12500.00	$0.00	5.00	0.000	- Sin Departamento -
 PG107100004	LLAVE CONTACTO YAMAHA CRYPTON 	$11580.00	$15900.00	$0.00	2.00	0.000	- Sin Departamento -
1402	LLAVE CONTACTO YBR 125 4 CABLES	$9113.00	$14600.00	$0.00	2.00	0.000	- Sin Departamento -
1004416	LLAVE CONTACTO YBR 125 FORTE 	$4950.00	$9280.00	$0.00	0.00	0.000	- Sin Departamento -
1377	LLAVE DE 1 PUNTO PULSADOR 	$830.00	$1450.00	$0.00	2.00	0.000	- Sin Departamento -
42	LLAVE DE CONTACTO GILERA SMASH CILBRAKE	$4630.00	$7400.00	$0.00	0.00	0.000	- Sin Departamento -
 RES213	LLAVE DE CONTACTO YAMAHA YBR 125X3	$3750.00	$11500.00	$0.00	0.00	1	- Sin Departamento -
 M110	LLAVE DE CONTACTO ZANELLA RX 150 MOTOR 1	$6850.00	$10300.00	$0.00	1.00	1	- Sin Departamento -
1299	LLAVE SACA BUJIA 	$1080.00	$2000.00	$0.00	2.00	0.000	- Sin Departamento -
49	LLAVE TECLA MINI DE EMBUTIR 1 PUNTO 	$460.00	$1200.00	$0.00	14.00	0.000	- Sin Departamento -
1308	LLAVERO 	$1100.00	$2000.00	$0.00	23.00	0.000	- Sin Departamento -
1611	MANGUERA DE NAFTA X METRO VERDE	$585.00	$1000.00	$0.00	19.00	0.000	- Sin Departamento -
 KRXH508	MANGUERA NAFTA NEGRA 	$360.00	$800.00	$0.00	129.00	0.000	- Sin Departamento -
 MAFRSMC	MANIJA CON BOMBA DE FRENO SMASH 	$9680.00	$15600.00	$0.00	2.00	0.000	- Sin Departamento -
1004669	MANIJA DE EMBRAGUE C/SOPORTE Y BULBO UNIVERSAL FORTE	$4930.00	$7900.00	$0.00	0.00	1	- Sin Departamento -
1004633	MANIJA DE EMBRAGUE H- CG TITAN 150 FORTE	$1400.00	$2800.00	$0.00	3.00	0.000	- Sin Departamento -
1004631	MANIJA DE EMBRAGUE HONDA BROSS	$1580.00	$2600.00	$0.00	2.00	0.000	- Sin Departamento -
1624	MANIJA DE EMBRAGUE NXR BROSS 	$2800.00	$4500.00	$0.00	0.00	0.000	- Sin Departamento -
 CHH250	MANIJA DE EMBRAGUE TWISTER 250	$2455.00	$4200.00	$0.00	4.00	0.000	- Sin Departamento -
 CLTOR	MANIJA DE EMBRAGUE XR250 TORNADO 	$2530.00	$4100.00	$0.00	5.00	0.000	- Sin Departamento -
1838	MANIJA DE EMBRAGUE Y FRENO CON LUZ 	$14000.00	$28000.00	$0.00	2.00	0.000	- Sin Departamento -
 CKM0408	MANIJA DE EMBRAGUE YBR125 CKM	$1770.00	$3800.00	$0.00	3.00	0.000	- Sin Departamento -
1004643	MANIJA DE EMBRAGUE ZANELLA RX 150	$980.00	$3400.00	$0.00	0.00	1	- Sin Departamento -
1003012	MANIJA DE EMBRAGUE/FRENO SKUA CBX250	$2500.00	$5000.00	$0.00	2.00	0.000	- Sin Departamento -
1475	MANIJA DE FRENO CON BOMBA RX150	$9140.00	$15500.00	$0.00	4.00	0.000	- Sin Departamento -
 BDTOR	MANIJA DE FRENO HONDA TORNADO OSAKA	$1620.00	$2700.00	$0.00	1.00	0.000	- Sin Departamento -
1873	MANIJA DE FRENO NEW WAVE 	$3500.00	$5600.00	$0.00	2.00	0.000	- Sin Departamento -
1004632	MANIJA DE FRENO NXR BROSS 	$1400.00	$2400.00	$0.00	1.00	0.000	- Sin Departamento -
1246	MANIJA DE FRENO RX150	$1760.00	$3100.00	$0.00	1.00	0.000	- Sin Departamento -
 CKM0409	MANIJA DE FRENO SMASH A DISCO CKM	$1515.00	$3000.00	$0.00	4.00	0.000	- Sin Departamento -
 CKM0410	MANIJA DE FRENO SMASH A TAMBOR CKM	$1520.00	$3000.00	$0.00	7.00	0.000	- Sin Departamento -
1003006	MANIJA DE FRENO SMASH AZAPATA FORTE	$1460.00	$2500.00	$0.00	2.00	1	- Sin Departamento -
1004634	MANIJA DE FRENO TITAN 125/2000	$1170.00	$2300.00	$0.00	2.00	0.000	- Sin Departamento -
1789	MANIJA DE FRENO TORNADO 250 	$1830.00	$3200.00	$0.00	5.00	0.000	- Sin Departamento -
1004650	MANIJA DE FRENO WAVE A DISCO FORTE	$1180.00	$2500.00	$0.00	3.00	0.000	- Sin Departamento -
1004654	MANIJA DE FRENO XTZ125	$1630.00	$3200.00	$0.00	2.00	0.000	- Sin Departamento -
1004637	MANIJA DE FRENO YAMAHA CRYPTON A DISCO	$1160.00	$2100.00	$0.00	3.00	0.000	- Sin Departamento -
1837	MANIJAS EMBRAGUE Y FRENO REGULABLE	$30000.00	$60000.00	$0.00	3.00	0.000	- Sin Departamento -
1846	MANUBRIO CG PROTAPER 	$16000.00	$34000.00	$0.00	4.00	0.000	- Sin Departamento -
30026	MANUBRIO HONDA CG TITAN 150 CROMADO 	$5850.00	$10500.00	$0.00	0.00	0.000	- Sin Departamento -
1847	MANUBRIO PROTAPER CON ELEVADORES	$28000.00	$56000.00	$0.00	2.00	0.000	- Sin Departamento -
1887	MANUBRIO PROTAPER CON TRAVESAÑO 	$30000.00	$60000.00	$0.00	0.00	0.000	- Sin Departamento -
1848	MANUBRIO PROTAPER GRAFITI 	$28000.00	$54000.00	$0.00	1.00	0.000	- Sin Departamento -
1552	MANUBRIO SKUA 150 CROMADO 	$10130.00	$16200.00	$0.00	0.00	0.000	- Sin Departamento -
1423	MANUBRIO YAMAHA YBR 125 RIDERS 	$5830.00	$10590.00	$0.00	0.00	0.000	- Sin Departamento -
1654	MARCADOR DE CAMBIO ELECTRONICO SMASH	$2560.00	$5200.00	$0.00	5.00	0.000	- Sin Departamento -
1432	MARCADOR DE CAMBIO WAVE 	$4820.00	$8000.00	$0.00	3.00	0.000	- Sin Departamento -
 CHANRX150	MARCADOR DE CAMBIO Z RX150 	$2800.00	$5000.00	$0.00	3.00	0.000	- Sin Departamento -
1005372	MAZA DELANTERA MOTOMEL SKUA 150/DAKAR200	$22600.00	$36200.00	$0.00	2.00	0.000	- Sin Departamento -
1003803	MAZA DELANTERA SMASH 110 A ZAPATA	$14480.00	$23200.00	$0.00	3.00	0.000	- Sin Departamento -
1400	MAZA SMASH TRASERA RIDERS 	$34330.00	$54000.00	$0.00	4.00	0.000	- Sin Departamento -
1003816	MAZA TRASERA CG/RX150 	$27500.00	$44000.00	$0.00	1.00	0.000	- Sin Departamento -
 GM300	MAZA TRASERA HONDA WAVE GM	$36980.00	$59000.00	$0.00	0.00	0.000	- Sin Departamento -
1711	MUELITA LED PUNTA CHATA	$600.00	$1200.00	$0.00	600.00	0.000	- Sin Departamento -
1665	MUELITA LED SILICONADO 	$675.00	$1300.00	$0.00	14.00	0.000	- Sin Departamento -
1241	MULETA HONDA BIZ 100	$1810.00	$3900.00	$0.00	0.00	0.000	- Sin Departamento -
1242	MULETA HONDA WAVE 	$1270.00	$3900.00	$0.00	0.00	0.000	- Sin Departamento -
1741	MULETA RESORTE AFUERA 	$2940.00	$5000.00	$0.00	4.00	0.000	- Sin Departamento -
1284	MULETA RX150 REFORZADA	$2789.00	$4300.00	$0.00	2.00	1	- Sin Departamento -
1283	MULETA SMASH RESORTE ADENTRO 	$1810.00	$4000.00	$0.00	0.00	0.000	- Sin Departamento -
30090	MULETA TITAN 150	$1710.00	$2950.00	$0.00	1.00	0.000	- Sin Departamento -
1856	MULETA UNIVERSAL 	$2511.00	$4700.00	$0.00	4.00	0.000	- Sin Departamento -
 JR018	OPTICA DELANTERA BIZ 125	$21110.00	$33900.00	$0.00	1.00	0.000	- Sin Departamento -
 HL516	OPTICA DELANTERA CG TITAN 150 OSAKA	$11330.00	$23000.00	$0.00	3.00	0.000	- Sin Departamento -
 OPECRY	OPTICA DELANTERA CRYPTON 100 	$12250.00	$20830.00	$0.00	1.00	0.000	- Sin Departamento -
 HLGUE	OPTICA DELANTERA DLX 	$17245.00	$27600.00	$0.00	1.00	0.000	- Sin Departamento -
510	OPTICA DELANTERA HONDA WAVE NF 	$12600.00	$21000.00	$0.00	0.00	0.000	- Sin Departamento -
63608	OPTICA DELANTERA SMASH C/LED OKINOI	$24375.00	$39000.00	$0.00	0.00	0.000	- Sin Departamento -
1239	OPTICA DELANTERA SMASH DERX	$13690.00	$25000.00	$0.00	0.00	0.000	- Sin Departamento -
1467	OPTICA DELANTERA SMASH OKINOI	$12350.00	$24000.00	$0.00	2.00	0.000	- Sin Departamento -
 ZV610	OPTICA DELANTERA SMASH OSAKA 	$10200.00	$21000.00	$0.00	1.00	0.000	- Sin Departamento -
 HLNW110	OPTICA DELANTERA WAVE NEW S 	$37050.00	$59300.00	$0.00	2.00	0.000	- Sin Departamento -
 YBR0004	OPTICA DELANTERA YBR 125 OSAKA	$16200.00	$26000.00	$0.00	2.00	0.000	- Sin Departamento -
33100	OPTICA DELANTERA ZB 110 	$19675.00	$33100.00	$0.00	4.00	0.000	- Sin Departamento -
1617	ORING CARBURADOR WAVE NF	$480.00	$800.00	$0.00	10.00	0.000	- Sin Departamento -
1317	ORING CUBA CARBURADOR 110	$190.00	$500.00	$0.00	13.00	0.000	- Sin Departamento -
73	ORING CUBA RX CG	$170.00	$500.00	$0.00	37.00	3	- Sin Departamento -
1390	ORING ENCENDIDO SMASH 	$1530.00	$2500.00	$0.00	0.00	0.000	- Sin Departamento -
1553	ORING PLAQUETA DE ENCENDIDO SMASH 	$295.00	$1000.00	$0.00	10.00	0.000	- Sin Departamento -
 OINW	ORING TAPA VALVULA NEW WAVE 	$2600.00	$4200.00	$0.00	7.00	0.000	- Sin Departamento -
 ORCG150	ORING TAPA VALVULA TITAN 150 ORING 	$850.00	$1500.00	$0.00	0.00	0.000	- Sin Departamento -
 ORCBX	ORING TAPA VALVULAS TWISTER/TORNADO 	$3270.00	$5300.00	$0.00	9.00	0.000	- Sin Departamento -
1845	PADS PARA MANUBRIO	$6000.00	$12000.00	$0.00	2.00	0.000	- Sin Departamento -
1883	PALANCA DE CAMBIO 110 ANONIZADAS	$5000.00	$12000.00	$0.00	9.00	0.000	- Sin Departamento -
1892	PALANCA DE CAMBIO 110 REBATIBLE	$9000.00	$18000.00	$0.00	1.00	0.000	- Sin Departamento -
39	PALANCA DE CAMBIO 35MM SMASH CKM	$3270.00	$6000.00	$0.00	1.00	0.000	- Sin Departamento -
1003447	PALANCA DE CAMBIO ESTRIA CORTA	$2740.00	$6700.00	$0.00	0.00	0.000	- Sin Departamento -
 CKM0207	PALANCA DE CAMBIO ESTRIA CORTA CKM 30MM 	$2820.00	$6700.00	$0.00	1.00	0.000	- Sin Departamento -
 RES026	PALANCA DE CAMBIO GILERA SMASH 55MM BHI	$4050.00	$6100.00	$0.00	1.00	1	- Sin Departamento -
1003435	PALANCA DE CAMBIO GILERA SMASH ESTRIA MEDIA FORTE	$3630.00	$6000.00	$0.00	8.00	0.000	- Sin Departamento -
1004750	PALANCA DE CAMBIO H. BIZ105 	$3820.00	$6150.00	$0.00	1.00	0.000	- Sin Departamento -
 PCCRYN	PALANCA DE CAMBIO NEW CRYPTON OSAKA	$2490.00	$4500.00	$0.00	4.00	0.000	- Sin Departamento -
 Z360012	PALANCA DE CAMBIO RX 150	$3250.00	$6400.00	$0.00	3.00	0.000	- Sin Departamento -
 CG2008	PALANCA DE CAMBIO SMASH 35MM 	$2660.00	$6000.00	$0.00	9.00	0.000	- Sin Departamento -
1273	PALANCA DE CAMBIO SMASH 45MM CILBRAKE PREMIUN 	$3370.00	$6320.00	$0.00	1.00	0.000	- Sin Departamento -
 CG2003	PALANCA DE CAMBIO SMASH LARGA 40MM	$2815.00	$6500.00	$0.00	2.00	0.000	- Sin Departamento -
 CKM0208	PALANCA DE CAMBIO TITAN 150	$1960.00	$3500.00	$0.00	0.00	0.000	- Sin Departamento -
1003483	PALANCA DE CAMBIO TITAN 2000	$3250.00	$6400.00	$0.00	3.00	0.000	- Sin Departamento -
 PI013	PALANCA DE CAMBIO WAVE 	$2480.00	$6000.00	$0.00	7.00	0.000	- Sin Departamento -
1397	PARCHE Y SOLUCION CAJITA	$630.00	$1500.00	$0.00	9.00	0.000	- Sin Departamento -
1701	PASTA DE ESMERIL FINA 30G	$2940.00	$5000.00	$0.00	3.00	0.000	- Sin Departamento -
1702	PASTA DE ESMERIL GRUESA 30G	$2940.00	$5000.00	$0.00	3.00	0.000	- Sin Departamento -
1073	PASTILLA DE FRENO BAJAJ 200 TRASERA 	$2450.00	$3430.00	$0.00	0.00	0.000	- Sin Departamento -
1698	PASTILLA DE FRENO CBX250 PAG	$2880.00	$4700.00	$0.00	3.00	0.000	- Sin Departamento -
 DX100900009	PASTILLA DE FRENO GILERA SMASH DERX 	$2150.00	$3450.00	$0.00	0.00	0.000	- Sin Departamento -
 DX100900010	PASTILLA DE FRENO H BROSS/TORNADO/BIZ125	$2110.00	$3900.00	$0.00	6.00	0.000	- Sin Departamento -
 CKM1076	PASTILLA DE FRENO H XR150 BROSS CILBRAKE	$2240.00	$3700.00	$0.00	2.00	0.000	- Sin Departamento -
1045	PASTILLA DE FRENO HONDA CG TITAN 150-RX DERX	$1750.00	$3500.00	$0.00	6.00	2	- Sin Departamento -
1007263	PASTILLA DE FRENO HONDA NEW WAVE 110S FORTE	$2530.00	$4200.00	$0.00	4.00	0.000	- Sin Departamento -
 CKM1044	PASTILLA DE FRENO HONDA WAVE CBX 250 CILBRAKE	$1910.00	$4000.00	$0.00	3.00	0.000	- Sin Departamento -
 CKM1047	PASTILLA DE FRENO MOTOMEL SKUA DAKAR 200 FORTE	$2730.00	$5000.00	$0.00	3.00	0.000	- Sin Departamento -
1003027	PASTILLA DE FRENO SMASH FORTE 	$1680.00	$3200.00	$0.00	5.00	0.000	- Sin Departamento -
1422	PASTILLA DE FRENO SMASH TSH 	$1890.00	$3250.00	$0.00	1.00	0.000	- Sin Departamento -
1508	PASTILLA DE FRENO YAMAHA CRYPTON 	$1900.00	$3500.00	$0.00	4.00	0.000	- Sin Departamento -
1004887	PASTILLA DE FRENO YAMAHA FZ 16- ROUSER NS200 FORTE	$1920.00	$3400.00	$0.00	3.00	1	- Sin Departamento -
1003032	PASTILLA DE FRENO YAMAHA YBR 125 FACTOR NEW CRYPTON FORTE	$1960.00	$3800.00	$0.00	5.00	0.000	- Sin Departamento -
 RES104	PATADA DE ARRANQUE CUSTON 150 	$5070.00	$8200.00	$0.00	1.00	0.000	- Sin Departamento -
37	PATADA DE ARRANQUE MOTOMEL SKUA 150 OSAKA	$6690.00	$11900.00	$0.00	2.00	1	- Sin Departamento -
 CGCRYN	PATADA DE ARRANQUE NEW CRYPTON 	$5410.00	$9200.00	$0.00	0.00	0.000	- Sin Departamento -
1002278	PATADA DE ARRANQUE RX 150 FORTE 	$5980.00	$9800.00	$0.00	3.00	0.000	- Sin Departamento -
1767	PATADA DE ARRANQUE RX YAKAWA	$5135.00	$9000.00	$0.00	0.00	0.000	- Sin Departamento -
 KC90	PATADA DE ARRANQUE SMASH 110 OSAKA	$3500.00	$6500.00	$0.00	0.00	0.000	- Sin Departamento -
1002279	PATADA DE ARRANQUE SMASH FORTE 	$4560.00	$7800.00	$0.00	0.00	0.000	- Sin Departamento -
 RES027	PATADA DE ARRANQUE SMASH YAKAWA	$3835.00	$7500.00	$0.00	10.00	0.000	- Sin Departamento -
1537	PATADA DE ARRANQUE TITAN 2000 OSAKA 	$6490.00	$11900.00	$0.00	0.00	0.000	- Sin Departamento -
1002284	PATADA DE ARRANQUE WAVE 110 FORTE 	$3900.00	$7800.00	$0.00	1.00	0.000	- Sin Departamento -
 KCNW	PATADA DE ARRANQUE WAVE NEW	$4580.00	$8000.00	$0.00	3.00	0.000	- Sin Departamento -
1663	PATADA DE ARRANQUE WAVE NEW CHINO 	$5490.00	$8800.00	$0.00	0.00	0.000	- Sin Departamento -
1748	PATADA DE ARRANQUE YBR125 	$9040.00	$14470.00	$0.00	3.00	0.000	- Sin Departamento -
38	PATADA DE ARRANQUE ZANELLA RX 150 CABEZA CHICA OSAKA	$5580.00	$11700.00	$0.00	2.00	1	- Sin Departamento -
 MX114500015	PATIN CADENA DE ARRANQUE 110 MAX5 	$1110.00	$2200.00	$0.00	1.00	0.000	- Sin Departamento -
1438	PECHERA SMASH NEGRO 	$13650.00	$25000.00	$0.00	0.00	0.000	- Sin Departamento -
 PF003	PEDAL DE FRENO CG TITAN 150 	$6650.00	$10640.00	$0.00	2.00	0.000	- Sin Departamento -
1262	PEDAL DE FRENO H WAVE OSAKA	$4140.00	$7000.00	$0.00	9.00	0.000	- Sin Departamento -
1518	PEDAL DE FRENO RX150 	$4230.00	$7200.00	$0.00	2.00	0.000	- Sin Departamento -
 RES028	PEDAL DE FRENO SMASH BHI	$4575.00	$7500.00	$0.00	3.00	0.000	- Sin Departamento -
30043	PEDAL DE FRENO SMASH RIDERS 	$4130.00	$7000.00	$0.00	9.00	0.000	- Sin Departamento -
1003016	PEDAL DE FRENO SMASH YAKAWA	$4800.00	$8000.00	$0.00	10.00	0.000	- Sin Departamento -
 RG321BK	PEDAL DE FRENO WAVE NEGRO 	$5150.00	$8900.00	$0.00	3.00	0.000	- Sin Departamento -
1278	PEDAL DE FRENO YAMAHA YBR 125 	$6805.00	$11000.00	$0.00	3.00	0.000	- Sin Departamento -
1288	PEDAL DE FRENO ZANELLA ZB 	$3330.00	$5100.00	$0.00	2.00	0.000	- Sin Departamento -
1643	PEDAL DE FRENO ZB CROMADO 	$4130.00	$6700.00	$0.00	2.00	0.000	- Sin Departamento -
1717	PEDALIN DELANTERO SKUA 150	$11840.00	$19000.00	$0.00	1.00	0.000	- Sin Departamento -
1002246	PEDALIN TRASERA GILERA SMASH FORTE (PAR)	$3565.00	$9200.00	$0.00	0.00	0.000	- Sin Departamento -
1001	PEDALIN TRASERO 110 CILBRAKE	$3500.00	$6000.00	$0.00	5.00	0.000	- Sin Departamento -
 R909	PEDALIN TRASERO 110 OSAKA	$4820.00	$8000.00	$0.00	0.00	0.000	- Sin Departamento -
571	PEDALIN TRASERO CROMADO UNIVERSAL	$10530.00	$16000.00	$0.00	0.00	0.000	- Sin Departamento -
1436	PEDALIN TRASERO RX150 H STORM 	$3840.00	$6500.00	$0.00	7.00	0.000	- Sin Departamento -
1655	PEDALIN TRASERO WAVE NEW S	$5910.00	$11000.00	$0.00	5.00	0.000	- Sin Departamento -
 GA010	PEDALINES DELANTERO YAMAHA FZ160	$15560.00	$25000.00	$0.00	0.00	0.000	- Sin Departamento -
407061	PEDALINES DELANTEROS SKUA V6 FORTE 	$11220.00	$18000.00	$0.00	0.00	0.000	- Sin Departamento -
 P1030	PERNO HORADADO WAVE 	$1125.00	$3000.00	$0.00	7.00	0.000	- Sin Departamento -
1255	PERNO HORADADO WAVE 2015 	$930.00	$3500.00	$0.00	3.00	0.000	- Sin Departamento -
1805	PINITOS	$960.00	$2000.00	$0.00	15.00	0.000	- Sin Departamento -
1328	PISTON 0,25MM SMASH OSAKA 	$6400.00	$12100.00	$0.00	0.00	0.000	- Sin Departamento -
1658	PISTON 0,25MM WAVE NEW OSAKA	$6000.00	$10800.00	$0.00	2.00	0.000	- Sin Departamento -
1003641	PISTON 0,25MM YAMAHA CRYPTON 	$8660.00	$13860.00	$0.00	2.00	0.000	- Sin Departamento -
1003662	PISTON 0,50MM SMASH FORTE 	$5460.00	$12500.00	$0.00	2.00	0.000	- Sin Departamento -
1373	PISTON 0,50MM SMASH OSAKA 	$6500.00	$11700.00	$0.00	0.00	0.000	- Sin Departamento -
1659	PISTON 0,50MM WAVE NEW 	$6000.00	$10800.00	$0.00	0.00	0.000	- Sin Departamento -
1391	PISTON 0,50MM YAMAHA CRYPTON 	$8350.00	$13860.00	$0.00	2.00	0.000	- Sin Departamento -
1716	PISTON 0,75MM SMASH WSTANDAR 	$18110.00	$29000.00	$0.00	2.00	0.000	- Sin Departamento -
1660	PISTON 0,75MM WAVE NEW 	$6000.00	$10800.00	$0.00	0.00	0.000	- Sin Departamento -
1661	PISTON 1,00MM WAVE NEW 	$6000.00	$10800.00	$0.00	2.00	0.000	- Sin Departamento -
